Original Value,Processed Value
[],AN18A_HUMAN
[],SBSPO_HUMAN
[],IGDC3_HUMAN
[],CBCO1_HUMAN
[],NKAI4_HUMAN
[],CA210_HUMAN
[],F219A_HUMAN
[],T151B_HUMAN
[],GLBL2_HUMAN
[],S31A7_HUMAN
[],CTGE4_HUMAN
[],OR4N5_HUMAN
[],AQ12A_HUMAN
[],CMA1C_HUMAN
[],GPAM1_HUMAN
[],RB12B_HUMAN
[],S35F2_HUMAN
[],T183A_HUMAN
[],TIGD4_HUMAN
[],EFC13_HUMAN
[],MKX_HUMAN
[],ZN595_HUMAN
[],TEKL1_HUMAN
[],CA174_HUMAN
[],F186B_HUMAN
[],ZN100_HUMAN
[],PRS58_HUMAN
[],K2013_HUMAN
[],BD1L2_HUMAN
[],ENTD1_HUMAN
[],F200C_HUMAN
[],SACDR_HUMAN
[],RCOR2_HUMAN
[],ELMD2_HUMAN
[],SAM14_HUMAN
[],TDH_HUMAN
[],ZN654_HUMAN
[],D107A_HUMAN
[],ST134_HUMAN
[],WDR17_HUMAN
[],DSEL_HUMAN
[],BLID_HUMAN
[],CF218_HUMAN
[],LGI2_HUMAN
[],OR4N4_HUMAN
[],OR8I2_HUMAN
[],ABRA_HUMAN
[],VSI10_HUMAN
[],O5AS1_HUMAN
[],CNPY4_HUMAN
[],ZFP82_HUMAN
[],OR8H3_HUMAN
[],OR6V1_HUMAN
[],OR8H2_HUMAN
[],CD033_HUMAN
[],CF107_HUMAN
[],LYG1_HUMAN
[],CP4Z2_HUMAN
[],ZN710_HUMAN
[],SCML4_HUMAN
[],ANR35_HUMAN
[],VWDE_HUMAN
[],ZN619_HUMAN
[],EXAS1_HUMAN
[],NXPE1_HUMAN
[],PGBD3_HUMAN
[],ELMD1_HUMAN
[],OR2LD_HUMAN
[],G137C_HUMAN
[],TAFA2_HUMAN
[],TCAIM_HUMAN
[],PHTF2_HUMAN
[],T132C_HUMAN
[],PRS35_HUMAN
[],GTPB8_HUMAN
[],S2545_HUMAN
[],SVOPL_HUMAN
[],LRC18_HUMAN
[],MFD4A_HUMAN
[],FBX39_HUMAN
[],PDCL2_HUMAN
[],RN175_HUMAN
[],SPA6L_HUMAN
[],CCD82_HUMAN
[],SVOP_HUMAN
[],RAB42_HUMAN
[],ZCHC9_HUMAN
[],TT39C_HUMAN
[],ZN561_HUMAN
[],SRBD1_HUMAN
[],SPIC_HUMAN
[],TBC19_HUMAN
[],M4A15_HUMAN
[],RFLB_HUMAN
[],IF4E3_HUMAN
[],NBPFF_HUMAN
[],DB125_HUMAN
[],DB123_HUMAN
[],ALLC_HUMAN
[],IQCF1_HUMAN
[],ZFN2A_HUMAN
[],CA052_HUMAN
[],NATD1_HUMAN
[],ACBD7_HUMAN
[],TMC5A_HUMAN
[],LRC17_HUMAN
[],ZN525_HUMAN
[],RN148_HUMAN
[],UBL4B_HUMAN
[],PO5F2_HUMAN
[],DYLT5_HUMAN
[],F86B1_HUMAN
[],PLD5_HUMAN
[],ZN676_HUMAN
[],NANG2_HUMAN
[],DNJ5G_HUMAN
[],STPG3_HUMAN
[],ANR31_HUMAN
[],CNTD1_HUMAN
[],FRMD1_HUMAN
[],ZN781_HUMAN
[],PDCD7_HUMAN
[],LSME1_HUMAN
[],NAT16_HUMAN
[],CB069_HUMAN
[],RTL3_HUMAN
[],DCBD1_HUMAN
[],AMER3_HUMAN
[],ANKF1_HUMAN
[],ABTB2_HUMAN
[],LRTM2_HUMAN
[],ZN709_HUMAN
[],CCD89_HUMAN
[],RGF1A_HUMAN
[],ZN454_HUMAN
[],ZN565_HUMAN
[],CS047_HUMAN
[],LRC57_HUMAN
[],KRI1_HUMAN
[],TAC2N_HUMAN
[],TOPZ1_HUMAN
[],GAR2_HUMAN
[],F181A_HUMAN
[],FSIP1_HUMAN
[],WDR31_HUMAN
[],CCD63_HUMAN
[],SAXO5_HUMAN
[],LR75A_HUMAN
[],KBTB3_HUMAN
[],ZN527_HUMAN
[],ANR52_HUMAN
[],ZFP62_HUMAN
[],KLH23_HUMAN
[],T178A_HUMAN
[],MFSD9_HUMAN
[],RB8NL_HUMAN
[],GLBL3_HUMAN
[],APCDL_HUMAN
[],PDPR_HUMAN
[],FBX15_HUMAN
[],CLRN3_HUMAN
[],CC150_HUMAN
[],CC020_HUMAN
[],ZN248_HUMAN
[],ARHL1_HUMAN
[],BHE23_HUMAN
[],T161B_HUMAN
[],TM104_HUMAN
[],NSUN7_HUMAN
[],SETD9_HUMAN
[],ZN738_HUMAN
[],CS018_HUMAN
[],GSTCD_HUMAN
[],ZSWM2_HUMAN
[],DEN6B_HUMAN
[],ZN548_HUMAN
[],ZN680_HUMAN
[],SHCBP_HUMAN
[],KLDC9_HUMAN
[],DB124_HUMAN
[],TMIE_HUMAN
[],F10A5_HUMAN
[],BPIB6_HUMAN
[],BPIFC_HUMAN
[],CC148_HUMAN
[],FDSCP_HUMAN
[],SPDE1_HUMAN
[],VN1R2_HUMAN
[],D105A_HUMAN
[],NPB_HUMAN
[],OR5T1_HUMAN
[],O2T33_HUMAN
[],O2T12_HUMAN
[],OR8G5_HUMAN
[],OR2L5_HUMAN
[],OR2M7_HUMAN
[],OR2M3_HUMAN
[],OR2L3_HUMAN
[],O13H1_HUMAN
[],O11H1_HUMAN
[],OR7G3_HUMAN
[],OR2Z1_HUMAN
[],OR7G2_HUMAN
[],OR1M1_HUMAN
[],OR7A2_HUMAN
[],O10H4_HUMAN
[],O10H5_HUMAN
[],O4F17_HUMAN
[],OR4C5_HUMAN
[],OR4S1_HUMAN
[],OR4M2_HUMAN
[],O4F15_HUMAN
[],OR4F6_HUMAN
[],O5AU1_HUMAN
[],O11G2_HUMAN
[],OR4E2_HUMAN
[],O10G2_HUMAN
[],O10G3_HUMAN
[],OR6J1_HUMAN
[],OR4KH_HUMAN
[],O11H6_HUMAN
[],O11H4_HUMAN
[],OR4N2_HUMAN
[],OR4K2_HUMAN
[],OR4K5_HUMAN
[],OR4K1_HUMAN
[],OR4KE_HUMAN
[],O10AD_HUMAN
[],OR6C4_HUMAN
[],O2AP1_HUMAN
[],O10A7_HUMAN
[],OR9K2_HUMAN
[],OR4D9_HUMAN
[],OR9Q2_HUMAN
[],O52B6_HUMAN
[],O52R1_HUMAN
[],O51D1_HUMAN
[],O5AP2_HUMAN
[],O10W1_HUMAN
[],OR5BH_HUMAN
[],OR4B1_HUMAN
[],OR4X2_HUMAN
[],OR8J3_HUMAN
[],OR8J2_HUMAN
[],OR5T3_HUMAN
[],OR8H1_HUMAN
[],OR8K1_HUMAN
[],OR8BC_HUMAN
[],OR8A1_HUMAN
[],OR8B3_HUMAN
[],OR2D3_HUMAN
[],O56A1_HUMAN
[],O52L2_HUMAN
[],O56A4_HUMAN
[],O52E4_HUMAN
[],O52N2_HUMAN
[],O56B2_HUMAN
[],O56B1_HUMAN
[],OR4DB_HUMAN
[],OR4DA_HUMAN
[],O10V1_HUMAN
[],OR5A2_HUMAN
[],OR5A1_HUMAN
[],OR4D6_HUMAN
[],O52H1_HUMAN
[],O52E1_HUMAN
[],O52E2_HUMAN
[],O51L1_HUMAN
[],O51A4_HUMAN
[],O51A2_HUMAN
[],O51S1_HUMAN
[],O51T1_HUMAN
[],O51G2_HUMAN
[],O51G1_HUMAN
[],O52K2_HUMAN
[],O52K1_HUMAN
[],O52M1_HUMAN
[],O52I1_HUMAN
[],OR5DG_HUMAN
[],OR5L2_HUMAN
[],OR5DI_HUMAN
[],OR5L1_HUMAN
[],OR5DE_HUMAN
[],OR5DD_HUMAN
[],O4A15_HUMAN
[],OR4P4_HUMAN
[],OR4CG_HUMAN
[],OR4CF_HUMAN
[],OR6M1_HUMAN
[],OR4D5_HUMAN
[],OR6T1_HUMAN
[],O10S1_HUMAN
[],O10G9_HUMAN
[],O10G8_HUMAN
[],O10D4_HUMAN
[],OR4A4_HUMAN
[],OR4CD_HUMAN
[],OR8J1_HUMAN
[],OR5M9_HUMAN
[],OR5M3_HUMAN
[],OR5M8_HUMAN
[],OR5M1_HUMAN
[],O5AR1_HUMAN
[],OR6Q1_HUMAN
[],OR1S2_HUMAN
[],O10Q1_HUMAN
[],OR9Q1_HUMAN
[],OR9I1_HUMAN
[],O13A1_HUMAN
[],OR1K1_HUMAN
[],OR5C1_HUMAN
[],OR1L4_HUMAN
[],OR1L8_HUMAN
[],OR1N2_HUMAN
[],OR1N1_HUMAN
[],OR1J4_HUMAN
[],OR1J1_HUMAN
[],O13F1_HUMAN
[],O13C4_HUMAN
[],O13C3_HUMAN
[],O13C8_HUMAN
[],O13C2_HUMAN
[],OR2K2_HUMAN
[],O13J1_HUMAN
[],OR9A2_HUMAN
[],O2A12_HUMAN
[],OR2A1_HUMAN
[],OR9A1_HUMAN
[],OR9A4_HUMAN
[],OR2I1_HUMAN
[],GP150_HUMAN
[],OR2Y1_HUMAN
[],O13D1_HUMAN
[],OR5H2_HUMAN
[],O11L1_HUMAN
[],O2T34_HUMAN
[],O2T35_HUMAN
[],O10K1_HUMAN
[],O10R2_HUMAN
[],OR6Y1_HUMAN
[],OR6P1_HUMAN
[],O10Z1_HUMAN
[],OR6K2_HUMAN
[],OR6N1_HUMAN
[],OR6N2_HUMAN
[],O10J6_HUMAN
[],OR2L8_HUMAN
[],O2AJ1_HUMAN
[],O14K1_HUMAN
[],O13G1_HUMAN
[],OR2G3_HUMAN
[],OR2G2_HUMAN
[],OR6F1_HUMAN
[],O2T10_HUMAN
[],OR2T4_HUMAN
[],O2T11_HUMAN
[],O2T29_HUMAN
[],OR2T3_HUMAN
[],O2T27_HUMAN
[],OR4Q3_HUMAN
[],OR1P1_HUMAN
[],O11H2_HUMAN
[],O10AC_HUMAN
[],OR8S1_HUMAN
[],OR8U1_HUMAN
[],OR2L2_HUMAN
[],OR5J2_HUMAN
[],OR4C3_HUMAN
[],OR6S1_HUMAN
[],OR4KF_HUMAN
[],OR4KD_HUMAN
[],OR4X1_HUMAN
[],OR8K5_HUMAN
[],OR8K3_HUMAN
[],O52N1_HUMAN
[],O56A3_HUMAN
[],O52E5_HUMAN
[],O52N5_HUMAN
[],O52P1_HUMAN
[],O52J3_HUMAN
[],O51F2_HUMAN
[],O51H1_HUMAN
[],O51A7_HUMAN
[],O52I2_HUMAN
[],O4A16_HUMAN
[],OR4C6_HUMAN
[],OR4S2_HUMAN
[],O10A6_HUMAN
[],O56B4_HUMAN
[],OR6X1_HUMAN
[],O10D3_HUMAN
[],O10G6_HUMAN
[],OR4A5_HUMAN
[],O5AK3_HUMAN
[],O5AK2_HUMAN
[],OR1L3_HUMAN
[],O13C6_HUMAN
[],O2AE1_HUMAN
[],OR2W6_HUMAN
[],OR1FC_HUMAN
[],OR2V1_HUMAN
[],OR5K1_HUMAN
[],OR5K2_HUMAN
[],O14AG_HUMAN
[],O14L1_HUMAN
[],O14CZ_HUMAN
[],PROF4_HUMAN
[],AATC2_HUMAN
[],CLHC1_HUMAN
[],CT453_HUMAN
[],RLA0L_HUMAN
[],OTOSP_HUMAN
[],HUS1B_HUMAN
[],ZN563_HUMAN
[],RNS11_HUMAN
[],TYMOS_HUMAN
[],FA76A_HUMAN
[],KC5S1_HUMAN
[],ZN671_HUMAN
[],SPT20_HUMAN
[],ZN519_HUMAN
[],TLC3A_HUMAN
[],GRAPL_HUMAN
[],IFI44_HUMAN
[],ZN507_HUMAN
[],PKHO2_HUMAN
[],CALL6_HUMAN
[],VNRL4_HUMAN
[],DQX1_HUMAN
[],SAP25_HUMAN
[],SNX29_HUMAN
[],CX7B2_HUMAN
[],ZN721_HUMAN
[],AGA11_HUMAN
[],ZN431_HUMAN
[],C2C4C_HUMAN
[],FBX41_HUMAN
[],XAGE3_HUMAN
[],NET5_HUMAN
[],SRB4D_HUMAN
[],SCFD2_HUMAN
[],CCD12_HUMAN
[],TM263_HUMAN
[],CO040_HUMAN
[],D42E1_HUMAN
[],S2543_HUMAN
[],DEP1B_HUMAN
[],T255B_HUMAN
[],S35F5_HUMAN
[],DCAKD_HUMAN
[],TM171_HUMAN
[],UCMA_HUMAN
[],PPR1C_HUMAN
[],CQ050_HUMAN
[],HMGB4_HUMAN
[],GTSF1_HUMAN
[],ZCH13_HUMAN
[],F151A_HUMAN
[],TMED6_HUMAN
[],TMM40_HUMAN
[],ITLN2_HUMAN
[],ASB5_HUMAN
[],LCN9_HUMAN
[],CSKI2_HUMAN
[],CRGN_HUMAN
[],ASB17_HUMAN
[],FX4L4_HUMAN
[],CNTP5_HUMAN
[],MAFIP_HUMAN
[],TM158_HUMAN
[],OR5P2_HUMAN
[],LZIC_HUMAN
[],ANKR7_HUMAN
[],PHF3_HUMAN
[],ZN75C_HUMAN
[],MT1L_HUMAN
[],LEAP2_HUMAN
[],TM40L_HUMAN
[],VCF1_HUMAN
[],NXPE3_HUMAN
[],ISOC2_HUMAN
[],F131C_HUMAN
[],CLD23_HUMAN
[],ELMO3_HUMAN
[],I27L1_HUMAN
[],MOB3A_HUMAN
[],RUND1_HUMAN
[],CSTOS_HUMAN
[],PP14B_HUMAN
[],FBXL8_HUMAN
[],ZN689_HUMAN
[],KLH29_HUMAN
[],TMCO6_HUMAN
[],LRC39_HUMAN
[],NXPE2_HUMAN
[],M4A6E_HUMAN
[],SMI19_HUMAN
[],RMXL1_HUMAN
[],LRC51_HUMAN
[],RL39L_HUMAN
[],TCAL4_HUMAN
[],PF21B_HUMAN
[],RT24_HUMAN
[],MFSD3_HUMAN
[],TV23C_HUMAN
[],MYEOV_HUMAN
[],CCD97_HUMAN
[],MT25B_HUMAN
[],LRC46_HUMAN
[],ZN799_HUMAN
[],XAGE2_HUMAN
[],PAGE5_HUMAN
[],MSD3_HUMAN
[],ZN486_HUMAN
[],ZCCHL_HUMAN
[],CA159_HUMAN
[],OXND1_HUMAN
[],TM41A_HUMAN
[],REXO5_HUMAN
[],ZN594_HUMAN
[],LRIQ1_HUMAN
[],CLMN_HUMAN
[],BT3L4_HUMAN
[],S35E1_HUMAN
[],ZN514_HUMAN
[],CABS1_HUMAN
[],GAR1B_HUMAN
[],PRAC1_HUMAN
[],MSLNL_HUMAN
[],CXD4_HUMAN
[],S35G5_HUMAN
[],BT2A3_HUMAN
[],SPAC7_HUMAN
[],SPT17_HUMAN
[],LCFC1_HUMAN
[],MRGX3_HUMAN
[],SPT32_HUMAN
[],FA81B_HUMAN
[],PPR36_HUMAN
[],CA074_HUMAN
[],IMP1L_HUMAN
[],Z354B_HUMAN
[],CNBD2_HUMAN
[],TEX55_HUMAN
[],NBPF4_HUMAN
[],TBATA_HUMAN
[],ADAD1_HUMAN
[],MERB1_HUMAN
[],MF14A_HUMAN
[],ZN512_HUMAN
[],CQ10A_HUMAN
[],RIPR3_HUMAN
[],TEAN2_HUMAN
[],ZN560_HUMAN
[],GL1D1_HUMAN
[],ZN778_HUMAN
[],CCD43_HUMAN
[],NOL4L_HUMAN
[],ZN75A_HUMAN
[],ZN681_HUMAN
[],TTC14_HUMAN
[],TSNA1_HUMAN
[],ZN583_HUMAN
[],ZN582_HUMAN
[],ZN570_HUMAN
[],ZN285_HUMAN
[],KLH32_HUMAN
[],ZFP3_HUMAN
[],YPEL4_HUMAN
[],ASB16_HUMAN
[],NP1L5_HUMAN
[],AGAP4_HUMAN
[],GPR82_HUMAN
[],GNRR2_HUMAN
[],M4A10_HUMAN
[],SPRR4_HUMAN
[],DUX5_HUMAN
[],DUX3_HUMAN
[],CC85A_HUMAN
[],YPEL2_HUMAN
[],DEPD7_HUMAN
[],LR37B_HUMAN
[],LYZL5_HUMAN
[],SIM14_HUMAN
[],RET7_HUMAN
[],OR5BC_HUMAN
[],OR5B2_HUMAN
[],OR2M4_HUMAN
[],OR2M2_HUMAN
[],OR2V2_HUMAN
[],OR2A7_HUMAN
[],O2A14_HUMAN
[],O14A2_HUMAN
[],OR4CC_HUMAN
[],OR4F4_HUMAN
[],OR4K3_HUMAN
[],OR1F2_HUMAN
[],OR5MB_HUMAN
[],OR8B4_HUMAN
[],OR8B2_HUMAN
[],OR6C1_HUMAN
[],O52B2_HUMAN
[],O52E6_HUMAN
[],SPR2F_HUMAN
[],CTGE2_HUMAN
[],CRML_HUMAN
[],MTL26_HUMAN
[],HPLN3_HUMAN
[],CK2N2_HUMAN
[],TCPQM_HUMAN
[],FIZ1_HUMAN
[],ZIC5_HUMAN
[],DSCR8_HUMAN
[],PCDBI_HUMAN
[],NP1L3_HUMAN
[],NPY6R_HUMAN
[],SDF2_HUMAN
[],TRGV9_HUMAN
[],ZN184_HUMAN
[],GPR21_HUMAN
[],GPR22_HUMAN
[],RSLBB_HUMAN
[],KCD14_HUMAN
[],RM34_HUMAN
[],CMS1_HUMAN
[],MCHL2_HUMAN
[],LBHD1_HUMAN
[],BPIA3_HUMAN
[],WFDC6_HUMAN
[],NEUL2_HUMAN
[],SPT25_HUMAN
[],OCSTP_HUMAN
[],CCD77_HUMAN
[],ZN251_HUMAN
[],FDXA1_HUMAN
[],NOL10_HUMAN
[],TRI51_HUMAN
[],MALD1_HUMAN
[],CHCH5_HUMAN
[],NAT9_HUMAN
[],CABL2_HUMAN
[],HGH1_HUMAN
[],MYL10_HUMAN
[],ABHEA_HUMAN
[],CNPD1_HUMAN
[],ZN747_HUMAN
[],DPCD_HUMAN
[],F174C_HUMAN
[],HIG2A_HUMAN
[],RTL8A_HUMAN
[],ZN416_HUMAN
[],MND1_HUMAN
[],SPAT9_HUMAN
[],APOL5_HUMAN
[],GGTL1_HUMAN
[],CARD6_HUMAN
[],TM2D2_HUMAN
[],VN1R3_HUMAN
[],C1QT7_HUMAN
[],FSD1L_HUMAN
[],SPNXD_HUMAN
[],HDHD5_HUMAN
[],AN30B_HUMAN
[],AN30A_HUMAN
[],MAK16_HUMAN
[],CAYP2_HUMAN
[],M4A8_HUMAN
[],ZN717_HUMAN
[],GBRL3_HUMAN
[],LRRC3_HUMAN
[],K1671_HUMAN
[],ACTT3_HUMAN
[],SPR2G_HUMAN
[],MSTRO_HUMAN
[],FGFP2_HUMAN
[],KRA22_HUMAN
[],KRA21_HUMAN
[],BARH1_HUMAN
[],NACP4_HUMAN
[],TM6S1_HUMAN
[],NMES1_HUMAN
[],IPKB_HUMAN
[],TNG6_HUMAN
[],ZCHC2_HUMAN
[],Z518B_HUMAN
[],CCSE1_HUMAN
[],LRC27_HUMAN
[],ARP3C_HUMAN
[],LAT1L_HUMAN
[],OR2B2_HUMAN
[],O11A1_HUMAN
[],RPB1B_HUMAN
[],S6A16_HUMAN
[],ADSSP_HUMAN
[],IMUP_HUMAN
[],TM39B_HUMAN
[],SCND2_HUMAN
[],PBOV1_HUMAN
[],RSH6A_HUMAN
[],ZN700_HUMAN
[],HDHD2_HUMAN
[],CSTL1_HUMAN
[],MUC3B_HUMAN
[],GL8D2_HUMAN
[],CYTM1_HUMAN
[],GTSFL_HUMAN
[],TLRN1_HUMAN
[],N62CL_HUMAN
[],DB129_HUMAN
[],PED1A_HUMAN
[],WDR13_HUMAN
[],O52A5_HUMAN
[],O51V1_HUMAN
[],LRMDA_HUMAN
[],NKX24_HUMAN
[],VCX3B_HUMAN
[],VCX2_HUMAN
[],O51I1_HUMAN
[],O51I2_HUMAN
[],O52D1_HUMAN
[],TCAL2_HUMAN
[],MS4A5_HUMAN
[],LRRN3_HUMAN
[],CRSPL_HUMAN
[],PPDPF_HUMAN
[],CA198_HUMAN
[],RD21L_HUMAN
[],TRABD_HUMAN
[],ZBTB3_HUMAN
[],RERGL_HUMAN
[],Z385D_HUMAN
[],MAGIX_HUMAN
[],PPR3E_HUMAN
[],KI3X1_HUMAN
[],ZN665_HUMAN
[],RDD1_HUMAN
[],DIK2B_HUMAN
[],DJC18_HUMAN
[],NPAL2_HUMAN
[],ZN430_HUMAN
[],CAAP1_HUMAN
[],CQ10B_HUMAN
[],CCNP_HUMAN
[],ZFAN3_HUMAN
[],SP14L_HUMAN
[],PPIP2_HUMAN
[],ZN702_HUMAN
[],CN093_HUMAN
[],S61A2_HUMAN
[],CB39L_HUMAN
[],GPN2_HUMAN
[],EFCC1_HUMAN
[],ZN556_HUMAN
[],SEBOX_HUMAN
[],ST20_HUMAN
[],PLAC1_HUMAN
[],LRTM1_HUMAN
[],PLRKT_HUMAN
[],ZN287_HUMAN
[],GPBL1_HUMAN
[],WFDC1_HUMAN
[],ZN532_HUMAN
[],RAVR2_HUMAN
[],ZSWM6_HUMAN
[],VAT1L_HUMAN
[],ZDBF2_HUMAN
[],ZFP14_HUMAN
[],FBSL_HUMAN
[],E41LA_HUMAN
[],ZN334_HUMAN
[],TM9S3_HUMAN
[],ENK5_HUMAN
[],VCX3_HUMAN
[],DNJC4_HUMAN
[],PRM3_HUMAN
[],KRCC1_HUMAN
[],NRIP3_HUMAN
[],SERHL_HUMAN
[],OTOR_HUMAN
[],FBX8_HUMAN
[],COXM2_HUMAN
[],SDHF3_HUMAN
[],GPR27_HUMAN
[],CAH10_HUMAN
[],Z355P_HUMAN
[],STAR5_HUMAN
[],LYRM2_HUMAN
[],CCM2L_HUMAN
[],ACOXL_HUMAN
[],T184C_HUMAN
[],CCD87_HUMAN
[],EVA1B_HUMAN
[],DJC17_HUMAN
[],KLH11_HUMAN
[],ZN358_HUMAN
[],PKHJ1_HUMAN
[],WDR70_HUMAN
[],ASND1_HUMAN
[],CUED1_HUMAN
[],TM160_HUMAN
[],F120C_HUMAN
[],OSER1_HUMAN
[],ENK13_HUMAN
[],MTMRA_HUMAN
[],TOR4A_HUMAN
[],M4A12_HUMAN
[],GIN1_HUMAN
[],KLH28_HUMAN
[],ZN586_HUMAN
[],ARL15_HUMAN
[],SAGE1_HUMAN
[],SPNXC_HUMAN
[],FA53C_HUMAN
[],WSB2_HUMAN
[],PLEK2_HUMAN
[],ZN226_HUMAN
[],PLAC8_HUMAN
[],PTTG3_HUMAN
[],OR6C3_HUMAN
[],OR6C2_HUMAN
[],O5AC2_HUMAN
[],THYN1_HUMAN
[],PP4RL_HUMAN
[],TAAR3_HUMAN
[],TAAR2_HUMAN
[],OR1A1_HUMAN
[],SAM15_HUMAN
[],CC180_HUMAN
[],POGK_HUMAN
[],ZN492_HUMAN
[],BAHC1_HUMAN
[],CFA97_HUMAN
[],F135A_HUMAN
[],STOX2_HUMAN
[],PDP2_HUMAN
[],ANKY1_HUMAN
[],THA10_HUMAN
[],HDC_HUMAN
[],RBL2A_HUMAN
[],ZNF70_HUMAN
[],NKX12_HUMAN
[],S14L3_HUMAN
[],CCG5_HUMAN
[],DNJ5B_HUMAN
[],NPS3A_HUMAN
[],ABCF2_HUMAN
[],O14J1_HUMAN
[],OR5V1_HUMAN
[],O12D3_HUMAN
[],NDRG3_HUMAN
[],SRR1L_HUMAN
[],PS1C1_HUMAN
[],ZN107_HUMAN
[],ANX10_HUMAN
[],SH3L2_HUMAN
[],METRN_HUMAN
[],RUSD1_HUMAN
[],ZN391_HUMAN
[],TBE_HUMAN
[],ZN225_HUMAN
[],ZN222_HUMAN
[],TM59L_HUMAN
[],VPRE3_HUMAN
[],KLK9_HUMAN
[],CDV3_HUMAN
[],ZN214_HUMAN
[],ZN608_HUMAN
[],K1210_HUMAN
[],PKHG1_HUMAN
[],PKHH1_HUMAN
[],PHTF1_HUMAN
[],NPIA1_HUMAN
[],RL26L_HUMAN
[],ZFR2_HUMAN
[],PSG8_HUMAN
[],HHLA3_HUMAN
[],OSGI2_HUMAN
[],RT33_HUMAN
[],IPKG_HUMAN
[],DIP2C_HUMAN
[],ZFP30_HUMAN
[],PKHA6_HUMAN
[],TMA7_HUMAN
[],AAR2_HUMAN
[],SNX24_HUMAN
[],PLD3B_HUMAN
[],RRP15_HUMAN
[],NOP16_HUMAN
[],OR2W1_HUMAN
[],RHBD3_HUMAN
[],R3HC1_HUMAN
[],DMXL1_HUMAN
[],JERKL_HUMAN
[],O10H1_HUMAN
[],WDR7_HUMAN
[],T184B_HUMAN
[],CSDC2_HUMAN
[],PAL4A_HUMAN
[],INSL6_HUMAN
[],O51B4_HUMAN
[],CSAG2_HUMAN
[],ACL7B_HUMAN
[],LHPL6_HUMAN
[],CDY2_HUMAN
[],Z780B_HUMAN
[],RN215_HUMAN
[],F169A_HUMAN
[],KIAS1_HUMAN
[],TMA7B_HUMAN
[],TRGJ1_HUMAN
[],TJA3_HUMAN
[],TJA42_HUMAN
[],TJA31_HUMAN
[],TRDJ1_HUMAN
[],PAL4E_HUMAN
[],TM265_HUMAN
[],NBPFJ_HUMAN
[],ZN892_HUMAN
[],TBC3I_HUMAN
[],TBC3K_HUMAN
[],D131B_HUMAN
[],NT2NR_HUMAN
[],CC187_HUMAN
[],ORN4C_HUMAN
[],TJB26_HUMAN
[],LJ01_HUMAN
[],TJB27_HUMAN
[],TJB24_HUMAN
[],KJ01_HUMAN
[],TJB22_HUMAN
[],TJB25_HUMAN
[],TJB21_HUMAN
[],TJB23_HUMAN
[],PAL4C_HUMAN
[],HJ01_HUMAN
[],CC163_HUMAN
[],PRA33_HUMAN
[],TX13C_HUMAN
[],TJB13_HUMAN
[],TJB16_HUMAN
[],TJB12_HUMAN
[],MAB6B_HUMAN
[],TJB11_HUMAN
[],TJB14_HUMAN
[],TJB15_HUMAN
[],GREP1_HUMAN
[],TX13D_HUMAN
[],GLYLB_HUMAN
[],KLF18_HUMAN
[],CENL1_HUMAN
[],CENL3_HUMAN
[],LBHD2_HUMAN
[],MMPOS_HUMAN
[],ORM2B_HUMAN
[],LCE6A_HUMAN
[],SMI11_HUMAN
[],CS2IP_HUMAN
[],ZN475_HUMAN
[],TM272_HUMAN
[],CT204_HUMAN
[],EDD13_HUMAN
[],SPRR5_HUMAN
[],HSFX4_HUMAN
[],ZC11B_HUMAN
[],TEX50_HUMAN
[],CC196_HUMAN
[],TEX51_HUMAN
[],BRDOS_HUMAN
[],PNM8C_HUMAN
[],TEX48_HUMAN
[],SPEM3_HUMAN
[],SIM27_HUMAN
[],SMIP1_HUMAN
[],MRCOL_HUMAN
[],GG6L7_HUMAN
[],RELD1_HUMAN
[],CG078_HUMAN
[],CC194_HUMAN
[],PRS51_HUMAN
[],IQCM_HUMAN
[],F240A_HUMAN
[],CK097_HUMAN
[],CB092_HUMAN
[],MDFI2_HUMAN
[],SIM35_HUMAN
[],LITAD_HUMAN
[],SIM31_HUMAN
[],MB3LB_HUMAN
[],SIM33_HUMAN
[],PRT1B_HUMAN
[],SRTM2_HUMAN
[],HSFX3_HUMAN
[],LSP1N_HUMAN
[],PVLEF_HUMAN
[],TFKL5_HUMAN
[],TFKL4_HUMAN
[],DUXB_HUMAN
[],GBG14_HUMAN
[],TFLM_HUMAN
[],CPHL2_HUMAN
[],TFKLN_HUMAN
[],TFKLL_HUMAN
[],TFKLK_HUMAN
[],S72L1_HUMAN
[],S72L5_HUMAN
[],MSD7_HUMAN
[],ERFL_HUMAN
[],S72L4_HUMAN
[],S72L2_HUMAN
[],S72L3_HUMAN
[],ZN722_HUMAN
[],KANTR_HUMAN
[],TLE7_HUMAN
[],TFKL9_HUMAN
[],S72L6_HUMAN
[],IGB1C_HUMAN
[],FOXL3_HUMAN
[],TFKL3_HUMAN
[],PMIS2_HUMAN
[],SCGR4_HUMAN
[],SCGRX_HUMAN
[],SCGR1_HUMAN
[],SCGR7_HUMAN
[],SCGR5_HUMAN
[],TM271_HUMAN
[],SCGR3_HUMAN
[],SCGR6_HUMAN
[],SCGR2_HUMAN
[],SCGR8_HUMAN
[],RA1L3_HUMAN
[],OSP4B_HUMAN
[],TINCR_HUMAN
[],CIST1_HUMAN
[],SIM41_HUMAN
[],OSP4A_HUMAN
[],OOSP3_HUMAN
[],MCTS2_HUMAN
[],TR51G_HUMAN
[],RMACL_HUMAN
[],T217B_HUMAN
[],PWWP4_HUMAN
[],SPD21_HUMAN
